candidate,rows,mean,std,min,max,notes
friend_city_context_depth10_all_train,4103,77.40285674796104,80.50808309038403,4.581370751198856,565.7610091926683,"{""objective"": ""regression"", ""n_estimators"": 320, ""learning_rate"": 0.025, ""num_leaves"": 127, ""max_depth"": 10, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 0.85, ""reg_lambda"": 6.0, ""n_jobs"": -1, ""verbosity"": -1, ""random_state"": 42, ""fit_seconds"": 38.56, ""train_rows"": 308988}"
friend_city_context_depth8_all_train,4103,77.34744341510898,80.46481792895332,5.041819726115989,595.6700890984878,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.025, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 50, ""subsample"": 0.9, ""colsample_bytree"": 0.85, ""reg_lambda"": 3.0, ""n_jobs"": -1, ""verbosity"": -1, ""random_state"": 42, ""fit_seconds"": 27.302, ""train_rows"": 308988}"
friend_city_context_depth10_bag_seed22,4103,77.42724389102717,80.51451452870623,4.525860845613925,571.9774958755542,"{""objective"": ""regression"", ""n_estimators"": 320, ""learning_rate"": 0.025, ""num_leaves"": 127, ""max_depth"": 10, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 0.85, ""reg_lambda"": 6.0, ""n_jobs"": -1, ""verbosity"": -1, ""random_state"": 22, ""subsample_freq"": 1, ""fit_seconds"": 37.877, ""train_rows"": 308988}"
friend_city_context_depth10_bag_seed77,4103,77.42478885411509,80.55101998599233,4.573043528957663,571.1851334857396,"{""objective"": ""regression"", ""n_estimators"": 320, ""learning_rate"": 0.025, ""num_leaves"": 127, ""max_depth"": 10, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 0.85, ""reg_lambda"": 6.0, ""n_jobs"": -1, ""verbosity"": -1, ""random_state"": 77, ""subsample_freq"": 1, ""fit_seconds"": 37.774, ""train_rows"": 308988}"
friend_city_context_depth10_bag_seed2026,4103,77.42464741382781,80.44614189729408,3.6756699454699193,578.9748116377139,"{""objective"": ""regression"", ""n_estimators"": 320, ""learning_rate"": 0.025, ""num_leaves"": 127, ""max_depth"": 10, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 0.85, ""reg_lambda"": 6.0, ""n_jobs"": -1, ""verbosity"": -1, ""random_state"": 2026, ""subsample_freq"": 1, ""fit_seconds"": 38.484, ""train_rows"": 308988}"
friend_city_context_depth10_bag_mean_all_train,4103,77.41988422673278,80.4975375731518,4.575290397247924,571.9746125479189,"{""source"": ""legal blend of train_raw-only model predictions""}"
friend_city_context_depth10_depth8_blend_all_train,4103,77.39454474803324,80.49749630546717,4.6504380974364254,570.2473711785412,"{""source"": ""legal blend of train_raw-only model predictions""}"
friend_plus_city_context_70_30_blend,4103,77.23775106293189,79.63987325608812,4.814047966066281,561.2254437423451,"{""source"": ""legal blend of train_raw-only model predictions""}"
